NO,Customer_ID,Response,Sex,Age,Card_type,Shopping,Cashing,ETC,Card_contraction,Card_grade,Job,On_the_job,marriage,questionnaire1,questionnaire2,questionnaire3,questionnaire4,questionnaire5,expiration_date,onlineservice_avg_mon,cashing_avg_mon,food_avg_mon,speciality_avg_mon,general_avg_mon,network_avg_mon,onlineshopping_avg_mon,beauty_avg_mon,amusement_avg_mon,travel_avg_mon,onlineservice_avg_lmon,cashing_avg_lmon,food_avg_lmon,speciality_avg_lmon,general_avg_lmon,network_avg_lmon,onlineshopping_avg_lmon,beauty_avg_lmon,amusement_avg_lmon,travel_avg_lmon,shopping_avg,cashing_avg,ETC_avg,shopping_rec,cashing_rec,ETC_rec,No_records,max_used_date,min_used_date,No_function,No_member_store_use,No_category_use,max_charge,min_charge,avg_charge,charge_avg_per_mon,charge_lmon,charge_Monday,charge_Tuesday,charge_Wednesday,charge_Friday,charge_Thursday,charge_Saturday,charge_Sunday,generation,contraction_year,contraction_mon,contraction_day,contraction_day_JP
678,80075580,no reply,M,15,affiliated card B,1,1,0,2003/02/10,loyal card,student,not working,unmarried,0,0,0,0,0,2019/02/16,,6470,,2120,,,,,,,,3740,,2120,,,,,,,2120,6470,,2120,3740,,3,2012/01/01,2010/04/01,2,2,2,9200,2120,5020,5020,2120,3740,,,,9200,,2120,10s,2003,2,2,Monday
679,80075918,no reply,M,39,affiliated card B,1,0,0,2003/03/14,gold card,general payer3,working,unmarried,0,0,0,0,0,2019/03/16,,34985,,68550,15325,,,,,,,59930,,68550,25330,,,,,,33066.7,34985,,68550,59930,,5,2012/09/01,2010/03/01,2,3,3,68550,5320,33834,33834,59930,35370,,,,,65250,68550,30s,2003,3,6,Friday
680,80076165,no reply,F,21,original,1,1,0,2003/03/03,silver card,student,not working,unmarried,0,0,0,0,0,2019/03/16,,12300,,,,3050,,,,,,12300,,,,3050,,,,,3050,12300,,3050,12300,,2,2011/08/01,2010/12/01,2,2,2,12300,3050,7675,7675,3050,3050,,12300,,,,,20s,2003,3,2,Monday
681,80076186,no reply,F,25,affiliated card C,0,0,0,2003/03/15,platinum loyal card,part time job,working,unmarried,0,0,0,0,0,2019/03/16,,2270,,3865,7490,,,,,,,2270,,4190,7490,,,,,,5073.33,2270,,4190,2270,,4,2012/10/01,2012/02/01,2,4,3,7490,2270,4372,5830,4190,4190,,13300,,,,,20s,2003,3,7,Saturday
682,80076206,no reply,F,30,affiliated card B,1,1,0,2003/01/30,silver card (classic),,not working,unmarried,0,0,0,0,0,2019/01/16,,,8410,28420,2010,,,,,,,,8410,28420,2010,,,,,,12946.7,,,28420,,,3,2012/10/01,2011/08/01,1,3,3,28420,2010,12946,12946,28420,30430,8410,,,,,,30s,2003,1,5,Thursday
683,80076252,no reply,M,54,affiliated card C,1,0,0,2003/02/25,silver card,sole proprietorship,working,married,0,0,0,0,0,2019/02/16,10650,148450,,53910,,77690,,,21740,93310,10650,148450,,58220,,46230,,,21740,81870,59118,148450,93310,58220,148450,81870,9,2012/06/01,2010/04/01,3,7,6,148450,10650,70073,78832,58220,191020,21740,,118470,253200,,46230,50s,2003,2,3,Tuesday
684,80076305,reply,M,41,affiliated card B,1,0,1,2003/01/04,silver card (classic),general payer3,working,unmarried,0,0,0,0,0,2019/01/16,,,,,,4930,,,,26080,,,,,,6980,,,,26080,4930,,26080,6980,,26080,3,2012/02/01,2011/04/01,2,3,2,26080,2880,11980,11980,6980,,,6980,2880,26080,,,40s,2003,1,7,Saturday
685,80076335,no reply,M,38,original,1,0,1,2003/02/13,silver card,general payer3,working,unmarried,0,0,0,0,0,2019/02/16,18620,11237,,3940,,19830,86520,,,10940,18620,7520,,3940,,19830,86520,,,13180,32227.5,11237.5,10940,19830,7520,13180,11,2012/09/01,2010/07/01,3,6,6,86520,3940,18789,18789,13180,25700,147090,3940,7520,4130,13180,5120,30s,2003,2,5,Thursday
686,80076384,reply,F,37,affiliated card A,1,1,0,2003/01/24,silver card (classic),general payer3,working,unmarried,0,0,0,0,0,2019/01/16,,22840,,20985,,21370,,32910,,,,8890,,10210,,21370,,32910,,,24062.5,22840,,32910,8890,,7,2012/08/01,2010/11/01,2,5,4,39700,8890,23538,23538,32910,31760,10210,93980,19930,,,8890,30s,2003,1,6,Friday
687,80076462,no reply,F,64,affiliated card B,0,0,1,2003/01/22,silver card (classic),,not working,married,0,0,0,0,0,2019/01/16,,52290,,9550,9165,,,,,5560,,55720,,9550,8220,,,,,7470,9293.33,52290,5560,8220,55720,7470,7,2012/04/01,2010/02/01,3,4,4,55720,3650,20511,20511,8220,13200,,104580,,7470,,18330,60s,2003,1,4,Wednesday
688,80076637,no reply,M,19,affiliated card A,1,0,0,2003/03/05,silver card,student,not working,unmarried,0,0,0,0,0,2019/03/16,,3840,,4950,4250,,,,,,,3840,,4950,4250,,,,,,4600,3840,,4250,3840,,3,2012/06/01,2010/12/01,2,3,3,4950,3840,4346,4346,4250,,,4950,8090,,,,10s,2003,3,4,Wednesday
689,80076655,reply,F,17,original,1,0,0,2003/02/15,loyal card,student,not working,unmarried,1,1,5,4,3,2019/02/16,,4300,,5757,,,,,,,,4300,,3960,,,,,,,5757.5,4300,,3960,4300,,6,2012/07/01,2010/02/01,2,5,2,6430,3400,4555,5466,3960,3400,9240,,,,,14690,10s,2003,2,7,Saturday
690,80076839,no reply,F,36,affiliated card A,0,0,0,2003/03/05,platinum loyal card,general payer3,working,unmarried,0,0,0,0,0,2019/03/16,,15340,,13050,65810,,,,,,,23430,,21770,65810,,,,,,30636.7,15340,,65810,23430,,5,2012/06/01,2011/08/01,2,4,3,65810,4330,24518,30647,65810,4330,,,65810,7250,,45200,30s,2003,3,4,Wednesday
691,80076858,reply,F,43,original,1,1,1,2003/02/06,silver card,,not working,married,0,0,0,0,0,2019/02/16,,10860,12660,16333,12160,,7080,13820,,5470,,17940,26800,15930,12160,,7080,17330,,5470,13922.7,10860,,15930,17940,,14,2012/08/01,2010/04/01,2,10,7,26800,2950,12490,14572,15930,14890,12550,28090,34000,33870,51470,,40s,2003,2,5,Thursday
692,80076896,no reply,F,34,original,1,1,1,2003/03/31,gold card,general payer3,working,unmarried,0,0,0,0,0,2019/03/16,,19410,12920,13260,4280,35970,,9300,,75225,,23510,12920,13260,4280,44460,,9300,,131450,21783.3,19410,131450,4280,23510,131450,11,2011/10/01,2010/06/01,3,8,7,131450,4280,29125,32038,4280,36430,34720,9300,189170,46480,4280,,30s,2003,3,2,Monday
693,80076918,no reply,F,40,affiliated card B,1,1,0,2003/02/27,gold card,part time job,working,married,0,0,0,0,0,2019/02/16,16620,,,5605,8080,,,,,3660,16620,,,3410,8080,,,,,3660,8977.5,,3660,16620,,3660,5,2012/05/01,2010/12/01,2,5,4,16620,3410,7914,7914,3660,,3660,8080,,16620,7800,3410,40s,2003,2,5,Thursday
694,80077027,no reply,F,24,affiliated card A,1,0,0,2003/01/30,silver card (classic),student,not working,unmarried,0,0,0,0,0,2019/01/16,,,,7040,5850,6390,,,,2580,,,,10850,5850,6390,,,,2580,6580,,2580,10850,,2580,5,2012/10/01,2010/02/01,2,5,4,10850,2580,5780,5780,2580,5810,,,6390,,5850,10850,20s,2003,1,5,Thursday
695,80077220,reply,F,33,affiliated card B,1,0,0,2003/01/08,silver card (classic),,not working,married,0,0,0,0,0,2019/01/16,18230,26725,19110,,14770,,,,,22500,18230,45630,19110,,14770,,,,,22500,17370,26725,22500,18230,45630,22500,6,2012/11/01,2010/06/01,3,5,5,45630,7820,21343,21343,18230,,64740,,22500,26050,14770,,30s,2003,1,4,Wednesday
696,80077391,reply,M,44,affiliated card B,1,0,0,2003/01/22,silver card (classic),general payer3,working,unmarried,0,0,0,0,0,2019/01/16,16300,26722,22473,18470,32080,,,,,16676,16300,54280,46990,33620,32080,,,,,7370,21820,26722.5,16676.7,32080,54280,7370,15,2012/11/01,2010/07/01,3,8,6,49630,2270,20644,25805,32080,56550,87380,12870,15100,35400,,102360,40s,2003,1,4,Wednesday
697,80077498,no reply,F,28,affiliated card B,1,0,0,2003/02/15,loyal card,,not working,married,0,0,0,0,0,2019/02/16,,24420,,7230,,,,,59640,,,34300,,7230,,,,,59640,,33435,24420,,59640,34300,,6,2012/10/01,2010/02/01,2,3,3,59640,7230,27425,27425,59640,131500,,,25820,7230,,,20s,2003,2,7,Saturday
698,80077537,no reply,F,32,affiliated card A,1,1,0,2003/03/30,silver card,,not working,unmarried,0,0,0,0,0,2019/03/16,,6260,15370,30700,,,,,,,,6260,15370,30700,,,,,,,23035,6260,,15370,6260,,3,2012/06/01,2010/08/01,2,3,3,30700,6260,17443,17443,15370,,,6260,15370,,,30700,30s,2003,3,1,Sunday
699,80077663,no reply,F,18,affiliated card B,0,0,1,2003/01/03,gold card(superior),student,not working,unmarried,0,0,0,0,0,2019/01/16,,5760,,4010,,2150,,,,,,5760,,4010,,2150,,,,,3080,5760,,4010,5760,,3,2012/01/01,2010/08/01,2,3,3,5760,2150,3973,3973,5760,,,4010,,,,7910,10s,2003,1,6,Friday
700,80077746,no reply,M,42,affiliated card A,0,0,0,2003/04/03,gold card,part time job,working,married,0,0,0,0,0,2019/04/16,,4690,,,7340,,,,,,,4690,,,3910,,,,,,7340,4690,,3910,4690,,3,2012/07/01,2011/12/01,2,3,2,10770,3910,6456,6456,4690,,,,,14680,,4690,40s,2003,4,5,Thursday
701,80077825,no reply,F,45,original,1,0,0,2003/01/07,gold card(superior),part time job,working,married,0,0,0,0,0,2019/01/16,,4570,,5620,,,,2000,,,,4570,,5620,,,,2000,,,3810,4570,,5620,4570,,3,2011/08/01,2010/06/01,2,3,3,5620,2000,4063,4063,5620,5620,4570,,,2000,,,40s,2003,1,3,Tuesday
702,80077897,no reply,M,37,affiliated card C,1,1,0,2003/01/19,gold card(superior),doctor,working,unmarried,0,0,0,0,0,2019/01/16,,,47460,49090,,,,,,59400,,,47460,49090,,,,,,59400,48275,,59400,49090,,59400,3,2012/09/01,2010/10/01,2,3,3,59400,47460,51983,51983,49090,,,,106860,,49090,,30s,2003,1,1,Sunday
703,80078067,no reply,M,30,affiliated card A,1,1,1,2003/04/03,gold card,general payer3,working,unmarried,0,0,0,0,0,2019/04/16,,,11460,,,,,,,24110,,,11460,,,,,,,20160,11460,,24110,11460,,20160,3,2012/03/01,2010/04/01,2,2,2,28060,11460,19893,19893,20160,,,,28060,31620,,,30s,2003,4,5,Thursday
704,80078170,no reply,M,18,original,1,0,0,2003/03/16,silver card,student,not working,unmarried,0,0,0,0,0,2019/03/16,,,3660,3080,,4060,,,2710,4120,,,3660,3080,,5870,,,2180,4120,4056,,4120,3080,,4120,7,2012/01/01,2010/08/01,2,6,5,5870,2180,3485,4066,3080,,,5910,2180,,4120,12190,10s,2003,3,1,Sunday
705,80078241,no reply,F,38,affiliated card B,1,0,0,2003/01/27,loyal(platinum)card,,not working,married,0,0,0,0,0,2019/01/16,32140,11290,,15595,,18940,,19570,,,38420,13250,,23920,,18940,,19570,,,22330,11290,,23920,13250,,8,2012/08/01,2010/04/01,2,7,5,38420,7270,19570,19570,13250,18940,19570,51670,16600,49780,,,30s,2003,1,2,Monday
706,80078279,no reply,F,33,original,1,1,0,2003/02/25,gold card,,not working,married,0,0,0,0,0,2019/02/16,,19000,,10753,,,,,,,,33990,,15910,,,,,,,10753.3,19000,,15910,33990,,5,2012/03/01,2010/04/01,2,4,2,33990,4010,14052,17565,33990,7570,,,,46780,,15910,30s,2003,2,3,Tuesday
707,80078353,no reply,M,30,original,0,0,1,2003/02/13,silver card,,not working,unmarried,0,0,0,0,0,2019/02/16,,14560,,,,,,,,5830,,14560,,,,,,,,5830,,14560,5830,,14560,5830,2,2012/08/01,2011/01/01,2,2,2,14560,5830,10195,10195,14560,,,14560,,,5830,,30s,2003,2,5,Thursday
708,80078418,no reply,F,39,affiliated card A,1,1,1,2003/02/09,gold card,,not working,married,0,0,0,0,0,2019/02/16,,18032,,,6470,30700,,6270,,20595,,24400,,,6470,18110,,6270,,24250,18216,18032.5,24250,6470,24400,24250,10,2012/08/01,2010/02/01,3,7,5,43290,2980,18746,20828,30870,16940,79990,30870,18110,2980,24250,14320,30s,2003,2,1,Sunday
709,80078609,no reply,F,50,affiliated card A,1,1,0,2003/04/07,gold card,,not working,married,0,0,0,0,0,2019/04/16,30600,6090,,,18650,,,,,32630,30600,6090,,,37920,,,,,32630,21637.5,6090,32630,37920,6090,32630,6,2012/01/01,2010/10/01,3,6,4,37920,2980,20878,25054,37920,36690,,2980,32630,,15050,37920,50s,2003,4,2,Monday
710,80078691,no reply,M,19,affiliated card A,1,0,0,2003/02/09,gold card,student,not working,unmarried,0,0,0,0,0,2019/02/16,,2450,,2680,,3340,,,,4040,,2450,,2680,,3340,,,,4010,3010,2450,4040,2680,2450,4010,5,2012/10/01,2012/01/01,3,4,4,4070,2450,3310,4137,2680,2680,,4010,,4070,,5790,10s,2003,2,1,Sunday
711,80078775,reply,F,26,affiliated card A,0,0,0,2003/01/07,silver card (classic),,not working,married,0,0,0,0,0,2019/01/16,,4320,,,7880,17160,,31930,,28970,,4320,,,7880,17160,,31930,,28970,18990,4320,28970,7880,4320,28970,5,2012/10/01,2010/01/01,3,5,5,31930,4320,18052,18052,7880,7880,,,33290,17160,,31930,20s,2003,1,3,Tuesday
712,80078938,no reply,M,55,affiliated card A,0,1,1,2003/04/01,silver card,sole proprietorship,working,married,0,0,0,0,0,2019/03/16,,64170,,79490,,,,,,25838,,64170,,79490,,,,,,16430,79490,64170,25838,79490,64170,16430,7,2012/11/01,2010/07/01,3,3,3,79490,16190,38978,38978,79490,,19720,54110,64170,134850,,,50s,2003,4,3,Tuesday
713,80079008,no reply,F,14,affiliated card A,0,1,0,2003/01/25,silver card (classic),student,not working,unmarried,0,0,0,0,0,2019/01/16,,,,3010,7160,,,,,3320,,,,3010,7160,,,,,3320,5085,,3320,3010,,3320,3,2011/04/01,2010/03/01,2,3,3,7160,3010,4496,4496,3010,3320,,7160,3010,,,,10s,2003,1,7,Saturday
714,80079446,no reply,F,44,affiliated card A,1,0,1,2003/03/12,platinum loyal card,,not working,married,0,0,0,0,0,2019/03/16,,6450,,16570,,,,,,6886,,6450,,12460,,,,,,5460,16570,6450,6886.67,12460,6450,5460,6,2012/10/01,2010/05/01,3,4,3,20680,5460,10041,12050,12460,12460,,20680,,15430,11680,,40s,2003,3,4,Wednesday
715,80079486,no reply,F,51,affiliated card C,0,1,0,2003/02/20,loyal card,part time job,working,unmarried,0,0,0,0,0,2019/02/16,,7525,,7755,,,,,,,,9550,,4610,,,,,,,7755,7525,,4610,9550,,4,2011/06/01,2010/10/01,2,3,2,10900,4610,7640,7640,9550,,,14160,10900,,,5500,50s,2003,2,5,Thursday
716,80079508,no reply,F,38,affiliated card A,1,1,0,2003/01/03,gold card(superior),part time job,working,unmarried,0,0,0,0,0,2019/01/16,,,,9976,5790,8040,,28760,,5910,,,,4450,5790,8040,,28760,,2570,12086.7,,5910,28760,,2570,8,2012/03/01,2010/01/01,2,7,5,28760,2570,10542,10542,28760,,17290,,11580,45230,4450,5790,30s,2003,1,6,Friday
717,80079574,no reply,M,20,affiliated card A,1,0,0,2003/03/29,gold card,student,not working,unmarried,0,0,0,0,0,2019/03/16,,6430,,,,3820,,,,,,6430,,,,3820,,,,,3820,6430,,3820,6430,,2,2012/07/01,2011/06/01,2,2,2,6430,3820,5125,5125,3820,,,6430,,,,3820,20s,2003,3,7,Saturday
718,80079720,no reply,F,33,affiliated card A,1,0,0,2003/01/24,loyal(platinum)card,other,working,married,0,0,0,0,0,2019/01/16,,4195,,,35040,,,,,,,4960,,,35040,,,,,,35040,4195,,35040,4960,,3,2012/03/01,2010/06/01,2,2,2,35040,3430,14476,14476,4960,,35040,,,4960,,3430,30s,2003,1,6,Friday
719,80080012,no reply,M,35,affiliated card A,0,1,1,2003/01/26,gold card(superior),part time job,working,married,0,0,0,0,0,2019/01/16,,,,8370,,,,,,2780,,,,8370,,,,,,2780,8370,,2780,8370,,2780,2,2010/12/01,2010/03/01,2,2,2,8370,2780,5575,5575,2780,8370,,2780,,,,,30s,2003,1,1,Sunday
720,80080029,no reply,M,53,affiliated card B,0,1,0,2003/01/28,gold card(superior),general payer3,working,unmarried,0,0,0,0,0,2019/01/16,,24330,,24830,,,,,,116430,,44440,,37420,,,,,,116430,24830,24330,116430,37420,44440,116430,5,2012/07/01,2010/03/01,3,3,3,116430,4220,42950,42950,37420,116430,12240,,44440,,,41640,50s,2003,1,3,Tuesday
721,80080107,no reply,F,52,affiliated card A,1,1,0,2003/03/20,gold card,general payer3,working,unmarried,0,0,0,0,0,2019/03/16,,27946,,33930,,,,,,24960,,6440,,33930,,,,,,24960,29445,27946.7,,33930,6440,,5,2011/11/01,2010/08/01,2,3,3,56860,6440,28546,28546,6440,,31400,,54470,,,56860,50s,2003,3,5,Thursday
722,80080221,no reply,M,23,affiliated card C,1,1,0,2003/03/16,platinum loyal card,student,not working,unmarried,0,0,0,0,0,2019/03/16,,5690,,3290,,,2120,,,,,5690,,3290,,,2120,,,,2705,5690,,2120,5690,,3,2012/03/01,2011/08/01,2,3,3,5690,2120,3700,3700,5690,3290,,,,5690,,2120,20s,2003,3,1,Sunday
723,80080308,no reply,M,31,original,1,1,0,2003/03/16,silver card,,not working,unmarried,0,0,0,0,0,2019/03/16,21355,17567,,20853,,,,,,48590,17870,20230,,37870,,,,,,84600,21054,17567.5,48590,17870,20230,84600,13,2012/09/01,2010/03/01,3,8,4,84600,3090,20978,27272,17870,24170,,167540,3090,46950,30970,,30s,2003,3,1,Sunday
724,80080347,no reply,F,39,affiliated card A,1,1,0,2003/01/11,gold card(superior),lawyer,working,unmarried,0,0,0,0,0,2019/01/16,,,,36184,,18830,,,,10360,,,,29380,,18830,,,,10360,35018.3,,,29380,,,7,2012/08/01,2010/05/01,1,7,3,74590,10360,30015,35018,29380,,103780,29380,,49890,13640,13420,30s,2003,1,7,Saturday
725,80080368,no reply,M,22,affiliated card C,0,0,0,2003/03/29,silver card,student,not working,unmarried,0,0,0,0,0,2019/03/16,,6350,,8280,,,2310,,,8430,,6350,,8280,,,2310,,,8430,5295,6350,8430,8280,6350,8430,4,2011/08/01,2010/07/01,3,4,4,8430,2310,6342,6342,6350,6350,8280,,2310,8430,,,20s,2003,3,7,Saturday
726,80080439,no reply,F,46,affiliated card C,1,1,1,2003/01/29,silver card (classic),,not working,married,0,0,0,0,0,2019/01/16,,10980,,40145,15800,,,7970,,23270,,10980,,4290,15800,,,7970,,17830,24378,10980,25990,4290,10980,41270,8,2012/05/01,2010/08/01,3,7,5,76000,4290,23106,30808,4290,,80290,26510,,,49240,28810,40s,2003,1,4,Wednesday
727,80080498,reply,F,25,affiliated card C,1,0,0,2003/02/18,gold card,,not working,married,0,0,0,0,0,2019/02/16,59310,50925,,10220,,,,12857,4940,,7910,32530,,10220,,,,4130,4940,,23151.3,50925,,10220,32530,,10,2012/07/01,2010/05/01,2,6,5,110710,4130,28706,28706,10220,,46850,118620,21070,,90300,10220,20s,2003,2,3,Tuesday
728,80080599,no reply,F,29,affiliated card A,0,0,0,2003/03/04,silver card,general payer3,working,unmarried,0,0,0,0,0,2019/03/16,,19982,,14196,,,,,,,,4540,,10910,,,,,,,14196.7,19982.5,,10910,4540,,7,2012/10/01,2010/05/01,2,4,2,35770,4540,17502,17502,4540,4540,35770,35320,,,10370,36520,20s,2003,3,3,Tuesday
729,80080841,no reply,M,39,original,1,0,0,2003/03/13,silver card,general payer3,working,unmarried,0,0,0,0,0,2019/03/16,,,,,,11390,,,,19055,,,,,,11390,,,,31570,11390,,19055,11390,,31570,3,2012/08/01,2011/06/01,2,2,2,31570,6540,16500,16500,31570,,6540,42960,,,,,30s,2003,3,5,Thursday
730,80080880,no reply,F,49,affiliated card A,1,1,0,2003/02/27,silver card,,not working,married,0,0,0,0,0,2019/02/16,,32750,,29445,20563,,,,,,,32750,,32690,9590,,,,,,24116,32750,,32690,32750,,6,2012/10/01,2010/07/01,2,6,3,32750,9590,25555,25555,32690,32690,9590,,26200,32600,,52250,40s,2003,2,5,Thursday
731,80081180,no reply,M,29,affiliated card A,0,0,1,2003/01/28,silver card (classic),sole proprietorship,working,married,0,0,0,0,0,2019/01/16,87460,4170,,294020,,14310,,,,74592,87460,4170,,294020,,14310,,,,78550,197895,4170,74592.5,308330,4170,78550,9,2012/09/01,2010/04/01,3,5,5,294020,4170,77592,116388,78550,87460,392990,,,47770,78550,91560,20s,2003,1,3,Tuesday
732,80081231,reply,F,28,original,1,1,0,2003/01/11,loyal(platinum)card,,not working,married,5,4,3,3,2,2019/01/16,44276,28725,,8730,14766,,,,,,37050,44200,,13020,19420,,,,,,27798.6,28725,,13020,44200,,10,2012/11/01,2010/03/01,2,8,4,52910,3570,25204,31505,57220,111270,27430,42870,13250,57220,,,20s,2003,1,7,Saturday
733,80081253,no reply,F,34,affiliated card B,1,0,0,2003/04/07,silver card,,not working,married,0,0,0,0,0,2019/04/16,,59465,8270,53280,,2160,,,,,,28300,8270,53280,,2160,,,,,21236.7,59465,,2160,28300,,5,2012/08/01,2010/06/01,2,4,4,90630,2160,36528,36528,2160,,53280,2160,,90630,28300,8270,30s,2003,4,2,Monday
734,80081338,no reply,M,27,original,1,1,1,2003/03/12,silver card,,not working,unmarried,0,0,0,0,0,2019/03/16,,30895,12060,2650,,,,,,,,43290,12060,2650,,,,,,,7355,30895,,2650,43290,,5,2012/04/01,2011/07/01,2,3,3,22100,2650,15300,25500,43290,21150,,,12060,,,43290,20s,2003,3,4,Wednesday
735,80081550,no reply,M,25,affiliated card C,1,1,1,2003/01/14,gold card(superior),part time job,working,unmarried,0,0,0,0,0,2019/01/16,,5530,19870,2280,,,,,,12790,,3670,19870,2280,,,,,,12790,11075,5530,12790,19870,3670,12790,6,2012/11/01,2011/04/01,3,4,4,19870,2280,7666,9200,19870,,,3670,9670,19870,12790,,20s,2003,1,3,Tuesday
736,80081631,no reply,F,37,affiliated card A,1,0,1,2003/03/16,silver card,other,working,married,0,0,0,0,0,2019/03/16,16820,,,40033,,,61180,,,4900,16820,,,21780,,,61180,,,4900,39620,,4900,21780,,4900,6,2012/10/01,2010/06/01,2,6,4,61180,4900,33833,33833,21780,21780,110240,,,21720,,49260,30s,2003,3,1,Sunday
737,80081749,reply,F,27,affiliated card C,1,0,1,2003/03/29,silver card,,not working,married,0,0,0,0,0,2019/03/16,,5250,,,,,,,,,,5250,,,,,,,,,,5250,,,5250,,1,2011/05/01,2011/05/01,1,1,1,5250,5250,5250,5250,5250,,,,,,,5250,20s,2003,3,7,Saturday
738,80081852,no reply,M,45,affiliated card A,0,0,0,2003/03/15,silver card,sole proprietorship,working,married,0,0,0,0,0,2019/03/16,5250,24990,50580,129455,,8830,67326,,,,5250,22870,50580,38040,,8830,120780,,,,87162.2,24990,,38040,22870,,15,2012/04/01,2010/05/01,2,9,6,279730,3540,58961,73701,38040,3540,346250,13870,65820,156120,140000,158820,40s,2003,3,7,Saturday
739,80082079,no reply,F,30,affiliated card B,1,1,0,2003/01/13,gold card(superior),part time job,working,unmarried,0,0,0,0,0,2019/01/16,,13565,,13626,,,,,,,,20630,,22580,,,,,,,13626.7,13565,,22580,20630,,5,2012/06/01,2010/05/01,2,4,2,22580,3500,13602,13602,22580,,3500,6500,22580,20630,14800,,30s,2003,1,2,Monday
740,80082141,no reply,F,35,original,1,1,1,2003/01/12,loyal(platinum)card,,not working,married,0,0,0,0,0,2019/01/16,,70750,,,,,,13910,,17300,,68510,,,,,,13910,,8140,13910,70750,17300,13910,68510,8140,6,2012/11/01,2010/02/01,3,3,3,72990,8140,31668,38002,13910,26460,8140,72990,,13910,68510,,30s,2003,1,1,Sunday
741,80082159,no reply,M,38,affiliated card C,1,1,0,2003/02/07,gold card,sole proprietorship,working,unmarried,0,0,0,0,0,2019/02/16,,47913,,124840,4790,,,,,11500,,34040,,117900,4790,,,,,11500,84823.3,47913.3,11500,117900,34040,11500,7,2012/10/01,2010/03/01,3,5,4,131780,4790,58530,58530,117900,170350,131780,,4790,68750,,34040,30s,2003,2,6,Friday
742,80082234,no reply,F,44,original,1,1,0,2003/02/26,silver card,,not working,married,0,0,0,0,0,2019/02/16,,21966,,21840,24320,,,,,50230,,16130,,21840,24320,,,,,50230,23080,21966.7,50230,24320,16130,50230,10,2012/10/01,2010/05/01,3,5,4,50230,3420,22819,32598,24320,50230,54320,24050,16130,,83460,,40s,2003,2,4,Wednesday
743,80082322,reply,M,39,affiliated card A,0,1,1,2003/03/21,silver card,general payer3,working,unmarried,0,0,0,0,0,2019/03/16,,22430,,,,,,,,,,22430,,,,,,,,,,22430,,,22430,,1,2011/04/01,2011/04/01,1,1,1,22430,22430,22430,22430,22430,,,,22430,,,,30s,2003,3,6,Friday
744,80082374,no reply,F,28,affiliated card C,1,1,1,2003/03/20,platinum loyal card,,not working,married,0,0,0,0,0,2019/03/16,,25897,13370,14930,,,,,,13673,,22260,13370,18990,,,,,,9130,14410,25897.5,13673.3,18990,22260,9130,10,2012/10/01,2010/06/01,3,5,4,58100,7060,18784,20871,22260,22260,32360,,9130,72920,,51170,20s,2003,3,5,Thursday
745,80082465,no reply,F,27,affiliated card B,1,1,0,2003/04/09,silver card,part time job,working,unmarried,0,0,0,0,0,2019/04/16,,,,11210,,,,,,2960,,,,5370,,,,,,2960,11210,,2960,5370,,2960,5,2012/02/01,2010/07/01,2,5,2,12230,2960,7318,9147,5370,,16030,8330,,12230,,,20s,2003,4,4,Wednesday
746,80082489,no reply,F,34,affiliated card A,0,1,0,2003/01/06,loyal(platinum)card,general payer3,working,married,0,0,0,0,0,2019/01/16,,76600,,13310,,,,,,74490,,28530,,13310,,,,,,76060,13310,76600,74490,13310,28530,76060,7,2012/04/01,2010/10/01,3,3,3,257450,6960,66955,66955,28530,,76060,,99690,264410,,28530,30s,2003,1,2,Monday
747,80082509,no reply,M,53,original,1,0,0,2003/03/04,gold card,general payer3,working,unmarried,0,0,0,0,0,2019/03/16,,29910,7030,22900,24680,,,,,75896,,25430,7030,13170,24680,,,,,27890,20082,29910,75896.7,13170,25430,27890,13,2012/11/01,2010/06/01,3,5,5,104850,7030,32140,41783,13170,,12300,271240,,82290,,52000,50s,2003,3,3,Tuesday
748,80082789,no reply,F,36,original,0,1,0,2003/03/31,silver card,doctor,working,unmarried,0,0,0,0,0,2019/03/16,,68286,,59590,11770,,,,,51515,,36240,,15650,11770,,,,,77170,39202.5,68286.7,77170,15650,36240,77170,8,2012/11/01,2010/05/01,3,6,4,103530,11770,54855,54855,77170,36240,,,,297210,93620,11770,30s,2003,3,2,Monday
